order_id,customer_id,product_id,category,order_date,order_month,quantity,unit_price,discount_pct,order_value,gross_margin,is_returned,net_revenue,net_margin,acquisition_channel,device
ORD0000191,CUST00033,PROD0093,Footwear,2023-05-06,2023-05,2,85.42,0.05,162.3,92.51,0,162.3,92.51,Paid Social,Desktop
ORD0000192,CUST00033,PROD0052,Clothing,2024-02-18,2024-02,2,61.19,0,122.38,35.49,0,122.38,35.49,Paid Social,Desktop
ORD0000193,CUST00033,PROD0168,Clothing,2023-06-09,2023-06,1,45.57,0,45.57,19.14,0,45.57,19.14,Paid Social,Desktop
ORD0000194,CUST00033,PROD0154,Sports,2022-11-09,2022-11,2,137.38,0,274.76,74.19,1,0.0,0.0,Paid Social,Desktop
ORD0000195,CUST00034,PROD0153,Accessories,2023-12-09,2023-12,1,85.5,0,85.5,47.88,1,0.0,0.0,Paid Social,Tablet
ORD0000196,CUST00034,PROD0180,Sports,2023-06-28,2023-06,1,57.83,0.05,54.94,30.77,0,54.94,30.77,Paid Social,Tablet
ORD0000197,CUST00035,PROD0034,Clothing,2023-12-22,2023-12,3,108.12,0,324.36,129.74,1,0.0,0.0,Paid Social,Desktop
ORD0000198,CUST00035,PROD0199,Sports,2023-05-15,2023-05,3,40.52,0.1,109.4,35.01,1,0.0,0.0,Paid Social,Desktop
ORD0000199,CUST00035,PROD0032,Home & Living,2022-12-23,2022-12,2,43.05,0.05,81.79,23.72,0,81.79,23.72,Paid Social,Desktop
ORD0000200,CUST00036,PROD0197,Clothing,2023-03-04,2023-03,3,92.45,0,277.35,99.85,0,277.35,99.85,Paid Social,Tablet
ORD0000201,CUST00036,PROD0194,Accessories,2022-08-28,2022-08,3,80.84,0.1,218.27,111.32,0,218.27,111.32,Paid Social,Tablet
ORD0000202,CUST00036,PROD0066,Footwear,2023-05-07,2023-05,3,151.36,0.1,408.67,118.51,1,0.0,0.0,Paid Social,Tablet
ORD0000203,CUST00036,PROD0146,Accessories,2023-06-24,2023-06,2,80.98,0.05,153.86,53.85,0,153.86,53.85,Paid Social,Tablet
ORD0000204,CUST00036,PROD0141,Beauty,2023-02-12,2023-02,3,60.76,0,182.28,61.98,1,0.0,0.0,Paid Social,Tablet
ORD0000205,CUST00036,PROD0152,Accessories,2023-08-05,2023-08,3,36.62,0.1,98.87,43.5,1,0.0,0.0,Paid Social,Tablet
ORD0000206,CUST00037,PROD0185,Footwear,2023-07-01,2023-07,3,196.58,0,589.74,300.77,1,0.0,0.0,Organic Search,Mobile
ORD0000207,CUST00037,PROD0132,Home & Living,2023-12-07,2023-12,1,31.95,0,31.95,18.53,0,31.95,18.53,Organic Search,Mobile
ORD0000208,CUST00038,PROD0032,Home & Living,2023-11-19,2023-11,3,43.05,0.1,116.23,33.71,0,116.23,33.71,Email,Mobile
ORD0000209,CUST00038,PROD0075,Accessories,2024-01-29,2024-01,2,80.95,0,161.9,64.76,1,0.0,0.0,Email,Mobile
ORD0000210,CUST00038,PROD0188,Footwear,2023-12-05,2023-12,3,148.41,0,445.23,262.69,0,445.23,262.69,Email,Mobile
ORD0000211,CUST00038,PROD0063,Accessories,2024-03-05,2024-03,2,72.45,0,144.9,49.27,0,144.9,49.27,Email,Mobile
ORD0000212,CUST00038,PROD0022,Sports,2023-12-13,2023-12,2,30.09,0.1,54.16,30.87,0,54.16,30.87,Email,Mobile
ORD0000213,CUST00039,PROD0126,Sports,2023-04-22,2023-04,2,92.2,0,184.4,118.02,0,184.4,118.02,Direct,Desktop
ORD0000214,CUST00039,PROD0016,Beauty,2023-02-11,2023-02,2,14.72,0,29.44,18.84,0,29.44,18.84,Direct,Desktop
ORD0000215,CUST00040,PROD0114,Beauty,2022-12-07,2022-12,3,25.83,0,77.49,31.77,0,77.49,31.77,Direct,Mobile
ORD0000216,CUST00040,PROD0028,Sports,2024-01-06,2024-01,1,115.45,0,115.45,56.57,1,0.0,0.0,Direct,Mobile
ORD0000217,CUST00040,PROD0113,Home & Living,2023-09-09,2023-09,1,30.82,0,30.82,16.33,0,30.82,16.33,Direct,Mobile
ORD0000218,CUST00040,PROD0057,Beauty,2023-07-21,2023-07,3,25.42,0,76.26,36.6,0,76.26,36.6,Direct,Mobile
ORD0000219,CUST00041,PROD0156,Sports,2022-09-18,2022-09,3,96.17,0.1,259.66,150.6,1,0.0,0.0,Email,Mobile
ORD0000220,CUST00041,PROD0131,Beauty,2023-09-14,2023-09,3,36.76,0.15,93.74,32.81,0,93.74,32.81,Email,Mobile
ORD0000221,CUST00041,PROD0129,Accessories,2023-09-30,2023-09,2,45.01,0,90.02,27.91,1,0.0,0.0,Email,Mobile
ORD0000222,CUST00041,PROD0102,Footwear,2022-11-06,2022-11,1,44.77,0.2,35.82,9.31,0,35.82,9.31,Email,Mobile
ORD0000223,CUST00041,PROD0051,Footwear,2022-10-20,2022-10,1,119.28,0.15,101.39,57.79,0,101.39,57.79,Email,Mobile
ORD0000224,CUST00041,PROD0094,Home & Living,2023-04-25,2023-04,1,56.47,0.2,45.18,28.46,0,45.18,28.46,Email,Mobile
ORD0000225,CUST00041,PROD0029,Accessories,2022-09-16,2022-09,2,59.38,0.15,100.95,60.57,0,100.95,60.57,Email,Mobile
ORD0000226,CUST00041,PROD0068,Accessories,2023-02-13,2023-02,1,58.26,0.15,49.52,20.8,0,49.52,20.8,Email,Mobile
ORD0000227,CUST00041,PROD0015,Footwear,2024-01-03,2024-01,3,131.63,0.15,335.66,137.62,0,335.66,137.62,Email,Mobile
ORD0000228,CUST00041,PROD0024,Beauty,2023-08-03,2023-08,2,20.35,0,40.7,16.69,0,40.7,16.69,Email,Mobile
ORD0000229,CUST00041,PROD0104,Sports,2022-06-01,2022-06,2,40.92,0,81.84,29.46,0,81.84,29.46,Email,Mobile
ORD0000230,CUST00042,PROD0079,Footwear,2023-10-20,2023-10,1,67.68,0,67.68,28.43,0,67.68,28.43,Organic Search,Desktop
ORD0000231,CUST00042,PROD0177,Accessories,2023-09-25,2023-09,3,31.44,0,94.32,35.84,0,94.32,35.84,Organic Search,Desktop
ORD0000232,CUST00042,PROD0182,Accessories,2023-12-12,2023-12,3,22.63,0,67.89,25.8,0,67.89,25.8,Organic Search,Desktop
ORD0000233,CUST00042,PROD0037,Clothing,2023-09-13,2023-09,3,99.72,0,299.16,113.68,0,299.16,113.68,Organic Search,Desktop
ORD0000234,CUST00042,PROD0002,Clothing,2023-07-17,2023-07,3,48.81,0,146.43,92.25,0,146.43,92.25,Organic Search,Desktop
ORD0000235,CUST00042,PROD0088,Accessories,2023-07-15,2023-07,1,42.05,0,42.05,15.56,0,42.05,15.56,Organic Search,Desktop
ORD0000236,CUST00043,PROD0079,Footwear,2023-07-20,2023-07,3,67.68,0,203.04,85.28,0,203.04,85.28,Direct,Desktop
ORD0000237,CUST00043,PROD0058,Accessories,2023-06-13,2023-06,1,50.31,0,50.31,16.6,0,50.31,16.6,Direct,Desktop
ORD0000238,CUST00043,PROD0153,Accessories,2024-01-28,2024-01,1,85.5,0,85.5,47.88,0,85.5,47.88,Direct,Desktop
ORD0000239,CUST00043,PROD0194,Accessories,2024-02-17,2024-02,2,80.84,0,161.68,82.46,0,161.68,82.46,Direct,Desktop
ORD0000240,CUST00043,PROD0024,Beauty,2022-12-17,2022-12,3,20.35,0,61.05,25.03,0,61.05,25.03,Direct,Desktop
ORD0000241,CUST00043,PROD0153,Accessories,2024-01-29,2024-01,2,85.5,0,171.0,95.76,0,171.0,95.76,Direct,Desktop
ORD0000242,CUST00043,PROD0188,Footwear,2023-09-23,2023-09,2,148.41,0,296.82,175.12,0,296.82,175.12,Direct,Desktop
ORD0000243,CUST00043,PROD0185,Footwear,2023-08-05,2023-08,1,196.58,0,196.58,100.26,1,0.0,0.0,Direct,Desktop
ORD0000244,CUST00044,PROD0092,Beauty,2023-08-17,2023-08,1,19.38,0,19.38,6.2,1,0.0,0.0,Organic Search,Desktop
ORD0000245,CUST00044,PROD0172,Beauty,2023-12-21,2023-12,3,19.11,0,57.33,24.65,0,57.33,24.65,Organic Search,Desktop
ORD0000246,CUST00044,PROD0078,Accessories,2023-09-12,2023-09,3,83.84,0,251.52,150.91,0,251.52,150.91,Organic Search,Desktop
ORD0000247,CUST00044,PROD0151,Clothing,2023-11-08,2023-11,3,30.88,0,92.64,40.76,0,92.64,40.76,Organic Search,Desktop
ORD0000248,CUST00044,PROD0186,Home & Living,2023-08-24,2023-08,2,126.59,0,253.18,73.42,0,253.18,73.42,Organic Search,Desktop
ORD0000249,CUST00044,PROD0171,Clothing,2023-12-12,2023-12,1,49.46,0,49.46,12.37,0,49.46,12.37,Organic Search,Desktop
ORD0000250,CUST00045,PROD0197,Clothing,2023-02-18,2023-02,1,92.45,0.1,83.2,29.95,0,83.2,29.95,Email,Desktop
ORD0000251,CUST00045,PROD0111,Clothing,2022-12-06,2022-12,2,72.51,0.1,130.52,79.62,1,0.0,0.0,Email,Desktop
ORD0000252,CUST00045,PROD0165,Footwear,2024-01-06,2024-01,1,116.35,0,116.35,74.46,0,116.35,74.46,Email,Desktop
ORD0000253,CUST00045,PROD0155,Beauty,2022-12-06,2022-12,2,35.29,0,70.58,28.94,0,70.58,28.94,Email,Desktop
ORD0000254,CUST00045,PROD0022,Sports,2023-11-22,2023-11,2,30.09,0.15,51.15,29.16,0,51.15,29.16,Email,Desktop
ORD0000255,CUST00045,PROD0033,Sports,2023-12-23,2023-12,1,54.48,0,54.48,15.25,1,0.0,0.0,Email,Desktop
ORD0000256,CUST00045,PROD0055,Sports,2023-03-23,2023-03,1,136.99,0,136.99,39.73,0,136.99,39.73,Email,Desktop
ORD0000257,CUST00045,PROD0131,Beauty,2024-02-27,2024-02,2,36.76,0,73.52,25.73,0,73.52,25.73,Email,Desktop
ORD0000258,CUST00045,PROD0114,Beauty,2022-11-20,2022-11,1,25.83,0,25.83,10.59,0,25.83,10.59,Email,Desktop
ORD0000259,CUST00045,PROD0011,Sports,2023-08-22,2023-08,3,85.35,0,256.05,71.69,1,0.0,0.0,Email,Desktop
ORD0000260,CUST00045,PROD0003,Footwear,2023-02-24,2023-02,3,63.28,0.15,161.36,80.68,0,161.36,80.68,Email,Desktop
ORD0000261,CUST00045,PROD0142,Sports,2024-03-15,2024-03,2,114.73,0.15,195.04,93.62,0,195.04,93.62,Email,Desktop
ORD0000262,CUST00046,PROD0142,Sports,2024-01-16,2024-01,1,114.73,0.1,103.26,49.56,0,103.26,49.56,Referral,Mobile
ORD0000263,CUST00046,PROD0010,Home & Living,2024-01-24,2024-01,1,50.82,0.1,45.74,17.38,1,0.0,0.0,Referral,Mobile
ORD0000264,CUST00046,PROD0041,Beauty,2023-11-26,2023-11,1,68.34,0.1,61.51,36.91,0,61.51,36.91,Referral,Mobile
ORD0000265,CUST00046,PROD0004,Accessories,2023-09-13,2023-09,2,19.48,0,38.96,24.54,0,38.96,24.54,Referral,Mobile
ORD0000266,CUST00046,PROD0073,Sports,2023-09-03,2023-09,2,66.61,0.1,119.9,43.16,0,119.9,43.16,Referral,Mobile
ORD0000267,CUST00046,PROD0183,Clothing,2024-03-19,2024-03,2,78.37,0.1,141.07,84.64,0,141.07,84.64,Referral,Mobile
ORD0000268,CUST00046,PROD0019,Beauty,2023-04-18,2023-04,1,17.13,0.1,15.42,6.78,0,15.42,6.78,Referral,Mobile
ORD0000269,CUST00046,PROD0138,Home & Living,2023-06-20,2023-06,3,126.57,0,379.71,170.87,0,379.71,170.87,Referral,Mobile
ORD0000270,CUST00046,PROD0028,Sports,2023-08-17,2023-08,2,115.45,0.1,207.81,101.83,0,207.81,101.83,Referral,Mobile
ORD0000271,CUST00046,PROD0183,Clothing,2023-07-26,2023-07,2,78.37,0.1,141.07,84.64,1,0.0,0.0,Referral,Mobile
ORD0000272,CUST00046,PROD0166,Clothing,2023-10-20,2023-10,3,87.15,0.1,235.31,145.89,0,235.31,145.89,Referral,Mobile
ORD0000273,CUST00046,PROD0158,Home & Living,2023-06-02,2023-06,3,50.83,0,152.49,71.67,0,152.49,71.67,Referral,Mobile
ORD0000274,CUST00046,PROD0183,Clothing,2024-02-28,2024-02,2,78.37,0.1,141.07,84.64,0,141.07,84.64,Referral,Mobile
ORD0000275,CUST00046,PROD0095,Accessories,2023-08-20,2023-08,2,33.53,0,67.06,38.22,1,0.0,0.0,Referral,Mobile
ORD0000276,CUST00046,PROD0131,Beauty,2023-07-21,2023-07,1,36.76,0.1,33.08,11.58,0,33.08,11.58,Referral,Mobile
ORD0000277,CUST00046,PROD0044,Footwear,2023-09-20,2023-09,1,185.76,0,185.76,91.02,0,185.76,91.02,Referral,Mobile
ORD0000278,CUST00047,PROD0170,Beauty,2023-08-27,2023-08,1,69.97,0.1,62.97,40.3,0,62.97,40.3,Paid Social,Desktop
ORD0000279,CUST00047,PROD0084,Accessories,2024-03-28,2024-03,2,45.9,0.1,82.62,23.13,0,82.62,23.13,Paid Social,Desktop
ORD0000280,CUST00047,PROD0010,Home & Living,2023-12-17,2023-12,3,50.82,0,152.46,57.93,0,152.46,57.93,Paid Social,Desktop
ORD0000281,CUST00048,PROD0135,Beauty,2022-05-23,2022-05,3,31.76,0,95.28,59.07,0,95.28,59.07,Organic Search,Mobile
ORD0000282,CUST00048,PROD0101,Footwear,2022-04-19,2022-04,2,191.81,0,383.62,168.79,0,383.62,168.79,Organic Search,Mobile
ORD0000283,CUST00048,PROD0018,Clothing,2024-02-04,2024-02,3,45.54,0,136.62,61.48,0,136.62,61.48,Organic Search,Mobile
ORD0000284,CUST00048,PROD0069,Beauty,2022-08-05,2022-08,3,52.71,0,158.13,94.88,0,158.13,94.88,Organic Search,Mobile
ORD0000285,CUST00049,PROD0088,Accessories,2023-11-05,2023-11,1,42.05,0.1,37.84,14.0,1,0.0,0.0,Paid Social,Mobile
ORD0000286,CUST00049,PROD0007,Beauty,2023-01-18,2023-01,1,25.48,0,25.48,8.41,0,25.48,8.41,Paid Social,Mobile
ORD0000287,CUST00049,PROD0087,Home & Living,2023-07-23,2023-07,2,45.63,0.05,86.7,50.29,0,86.7,50.29,Paid Social,Mobile
ORD0000288,CUST00049,PROD0035,Beauty,2024-02-19,2024-02,2,43.82,0.05,83.26,48.29,0,83.26,48.29,Paid Social,Mobile
ORD0000289,CUST00049,PROD0173,Footwear,2023-01-28,2023-01,2,87.72,0.05,166.67,71.67,1,0.0,0.0,Paid Social,Mobile
ORD0000290,CUST00049,PROD0132,Home & Living,2023-02-20,2023-02,1,31.95,0.05,30.35,17.6,0,30.35,17.6,Paid Social,Mobile
ORD0000291,CUST00049,PROD0158,Home & Living,2023-04-05,2023-04,2,50.83,0.05,96.58,45.39,0,96.58,45.39,Paid Social,Mobile
ORD0000292,CUST00050,PROD0123,Clothing,2023-05-14,2023-05,1,40.48,0,40.48,10.52,0,40.48,10.52,Paid Social,Desktop
ORD0000293,CUST00050,PROD0007,Beauty,2022-12-16,2022-12,2,25.48,0,50.96,16.82,0,50.96,16.82,Paid Social,Desktop
ORD0000294,CUST00050,PROD0142,Sports,2023-04-05,2023-04,2,114.73,0.05,217.99,104.64,0,217.99,104.64,Paid Social,Desktop
ORD0000295,CUST00051,PROD0006,Accessories,2024-03-20,2024-03,1,25.71,0,25.71,12.08,0,25.71,12.08,Referral,Mobile
ORD0000296,CUST00051,PROD0139,Home & Living,2023-02-16,2023-02,2,121.16,0.1,218.09,130.85,1,0.0,0.0,Referral,Mobile
ORD0000297,CUST00051,PROD0041,Beauty,2022-12-09,2022-12,3,68.34,0.1,184.52,110.71,0,184.52,110.71,Referral,Mobile
ORD0000298,CUST00051,PROD0085,Accessories,2024-03-03,2024-03,1,53.78,0.1,48.4,23.23,1,0.0,0.0,Referral,Mobile
ORD0000299,CUST00051,PROD0191,Accessories,2022-12-23,2022-12,3,42.93,0,128.79,63.11,0,128.79,63.11,Referral,Mobile
ORD0000300,CUST00051,PROD0034,Clothing,2024-03-12,2024-03,3,108.12,0.1,291.92,116.77,0,291.92,116.77,Referral,Mobile
ORD0000301,CUST00051,PROD0078,Accessories,2024-02-28,2024-02,1,83.84,0.1,75.46,45.28,0,75.46,45.28,Referral,Mobile
ORD0000302,CUST00051,PROD0109,Sports,2023-09-20,2023-09,3,60.91,0,182.73,56.65,0,182.73,56.65,Referral,Mobile
ORD0000303,CUST00051,PROD0140,Home & Living,2024-03-05,2024-03,2,34.26,0.1,61.67,33.92,1,0.0,0.0,Referral,Mobile
ORD0000304,CUST00052,PROD0154,Sports,2023-01-07,2023-01,2,137.38,0.1,247.28,66.77,0,247.28,66.77,Paid Social,Mobile
ORD0000305,CUST00052,PROD0108,Accessories,2024-01-29,2024-01,1,82.14,0.05,78.03,23.41,1,0.0,0.0,Paid Social,Mobile
ORD0000306,CUST00052,PROD0099,Home & Living,2024-02-20,2024-02,1,113.39,0,113.39,41.95,0,113.39,41.95,Paid Social,Mobile
ORD0000307,CUST00052,PROD0181,Home & Living,2023-03-13,2023-03,3,68.65,0.05,195.65,111.52,0,195.65,111.52,Paid Social,Mobile
ORD0000308,CUST00052,PROD0095,Accessories,2023-10-04,2023-10,2,33.53,0.05,63.71,36.31,1,0.0,0.0,Paid Social,Mobile
ORD0000309,CUST00052,PROD0091,Beauty,2024-03-03,2024-03,1,39.11,0.05,37.15,14.86,1,0.0,0.0,Paid Social,Mobile
ORD0000310,CUST00052,PROD0074,Beauty,2024-01-18,2024-01,2,52.12,0.05,99.03,25.75,1,0.0,0.0,Paid Social,Mobile
ORD0000311,CUST00053,PROD0173,Footwear,2023-07-28,2023-07,2,87.72,0,175.44,75.44,0,175.44,75.44,Email,Mobile
ORD0000312,CUST00053,PROD0027,Footwear,2023-10-29,2023-10,3,147.27,0,441.81,247.41,0,441.81,247.41,Email,Mobile
ORD0000313,CUST00053,PROD0192,Sports,2023-07-11,2023-07,3,82.92,0,248.76,129.36,0,248.76,129.36,Email,Mobile
ORD0000314,CUST00054,PROD0187,Clothing,2022-07-30,2022-07,3,104.59,0.15,266.7,117.35,0,266.7,117.35,Email,Mobile
ORD0000315,CUST00054,PROD0080,Sports,2022-02-28,2022-02,1,42.1,0.15,35.79,17.89,0,35.79,17.89,Email,Mobile
ORD0000316,CUST00055,PROD0051,Footwear,2023-01-21,2023-01,2,119.28,0.05,226.63,129.18,1,0.0,0.0,Paid Social,Tablet
ORD0000317,CUST00055,PROD0160,Accessories,2023-10-17,2023-10,3,31.12,0,93.36,52.28,0,93.36,52.28,Paid Social,Tablet
ORD0000318,CUST00055,PROD0058,Accessories,2023-11-23,2023-11,2,50.31,0,100.62,33.2,0,100.62,33.2,Paid Social,Tablet
ORD0000319,CUST00055,PROD0120,Home & Living,2022-10-10,2022-10,1,118.52,0.05,112.59,34.9,0,112.59,34.9,Paid Social,Tablet
ORD0000320,CUST00055,PROD0078,Accessories,2022-10-20,2022-10,3,83.84,0,251.52,150.91,1,0.0,0.0,Paid Social,Tablet
ORD0000321,CUST00056,PROD0181,Home & Living,2023-01-14,2023-01,1,68.65,0,68.65,39.13,0,68.65,39.13,Direct,Desktop
ORD0000322,CUST00056,PROD0058,Accessories,2022-07-18,2022-07,2,50.31,0,100.62,33.2,0,100.62,33.2,Direct,Desktop
ORD0000323,CUST00056,PROD0197,Clothing,2023-01-19,2023-01,2,92.45,0,184.9,66.56,0,184.9,66.56,Direct,Desktop
ORD0000324,CUST00057,PROD0148,Beauty,2023-05-15,2023-05,3,56.54,0.1,152.66,83.96,0,152.66,83.96,Referral,Mobile
ORD0000325,CUST00057,PROD0058,Accessories,2023-09-15,2023-09,1,50.31,0,50.31,16.6,0,50.31,16.6,Referral,Mobile
ORD0000326,CUST00057,PROD0006,Accessories,2023-12-21,2023-12,3,25.71,0.1,69.42,32.63,0,69.42,32.63,Referral,Mobile
ORD0000327,CUST00057,PROD0061,Home & Living,2023-12-20,2023-12,3,136.85,0,410.55,151.9,1,0.0,0.0,Referral,Mobile
ORD0000328,CUST00057,PROD0114,Beauty,2023-08-13,2023-08,1,25.83,0,25.83,10.59,0,25.83,10.59,Referral,Mobile
ORD0000329,CUST00057,PROD0061,Home & Living,2023-11-21,2023-11,2,136.85,0,273.7,101.27,0,273.7,101.27,Referral,Mobile
ORD0000330,CUST00057,PROD0180,Sports,2023-05-26,2023-05,2,57.83,0,115.66,64.77,0,115.66,64.77,Referral,Mobile
ORD0000331,CUST00057,PROD0067,Clothing,2024-03-01,2024-03,3,47.62,0.1,128.57,41.14,0,128.57,41.14,Referral,Mobile
ORD0000332,CUST00057,PROD0171,Clothing,2024-01-21,2024-01,1,49.46,0,49.46,12.37,0,49.46,12.37,Referral,Mobile
ORD0000333,CUST00057,PROD0056,Home & Living,2023-06-07,2023-06,2,70.19,0,140.38,75.81,0,140.38,75.81,Referral,Mobile
ORD0000334,CUST00057,PROD0019,Beauty,2023-11-09,2023-11,3,17.13,0.1,46.25,20.35,0,46.25,20.35,Referral,Mobile
ORD0000335,CUST00058,PROD0091,Beauty,2023-01-27,2023-01,2,39.11,0,78.22,31.29,1,0.0,0.0,Paid Social,Desktop
ORD0000336,CUST00058,PROD0123,Clothing,2023-03-27,2023-03,2,40.48,0,80.96,21.05,0,80.96,21.05,Paid Social,Desktop
ORD0000337,CUST00058,PROD0152,Accessories,2024-03-29,2024-03,2,36.62,0,73.24,32.23,1,0.0,0.0,Paid Social,Desktop
ORD0000338,CUST00059,PROD0149,Beauty,2023-07-09,2023-07,2,65.53,0.05,124.51,64.75,0,124.51,64.75,Paid Social,Mobile
ORD0000339,CUST00059,PROD0031,Footwear,2023-04-05,2023-04,1,42.93,0,42.93,18.89,0,42.93,18.89,Paid Social,Mobile
ORD0000340,CUST00059,PROD0165,Footwear,2022-12-19,2022-12,1,116.35,0,116.35,74.46,0,116.35,74.46,Paid Social,Mobile
ORD0000341,CUST00059,PROD0001,Accessories,2023-06-07,2023-06,3,40.31,0.05,114.88,40.21,0,114.88,40.21,Paid Social,Mobile
ORD0000342,CUST00059,PROD0074,Beauty,2022-09-15,2022-09,3,52.12,0,156.36,40.65,0,156.36,40.65,Paid Social,Mobile
ORD0000343,CUST00059,PROD0140,Home & Living,2024-03-27,2024-03,1,34.26,0.05,32.55,17.9,0,32.55,17.9,Paid Social,Mobile
ORD0000344,CUST00059,PROD0186,Home & Living,2024-03-07,2024-03,3,126.59,0,379.77,110.13,1,0.0,0.0,Paid Social,Mobile
ORD0000345,CUST00060,PROD0184,Sports,2023-12-15,2023-12,3,135.08,0,405.24,109.41,0,405.24,109.41,Influencer,Desktop
ORD0000346,CUST00060,PROD0023,Clothing,2023-12-09,2023-12,1,85.59,0,85.59,29.96,0,85.59,29.96,Influencer,Desktop
ORD0000347,CUST00060,PROD0019,Beauty,2023-10-21,2023-10,1,17.13,0,17.13,7.54,1,0.0,0.0,Influencer,Desktop
ORD0000348,CUST00060,PROD0130,Home & Living,2023-11-26,2023-11,2,126.57,0,253.14,146.82,0,253.14,146.82,Influencer,Desktop
ORD0000349,CUST00060,PROD0032,Home & Living,2023-11-20,2023-11,1,43.05,0,43.05,12.48,0,43.05,12.48,Influencer,Desktop
ORD0000350,CUST00060,PROD0186,Home & Living,2024-02-19,2024-02,2,126.59,0,253.18,73.42,1,0.0,0.0,Influencer,Desktop
ORD0000351,CUST00060,PROD0063,Accessories,2023-09-09,2023-09,3,72.45,0,217.35,73.9,0,217.35,73.9,Influencer,Desktop
ORD0000352,CUST00060,PROD0002,Clothing,2023-10-17,2023-10,2,48.81,0,97.62,61.5,0,97.62,61.5,Influencer,Desktop
ORD0000353,CUST00061,PROD0137,Home & Living,2023-07-20,2023-07,2,99.54,0,199.08,77.64,0,199.08,77.64,Direct,Mobile
ORD0000354,CUST00061,PROD0199,Sports,2023-04-20,2023-04,1,40.52,0,40.52,12.97,0,40.52,12.97,Direct,Mobile
ORD0000355,CUST00061,PROD0066,Footwear,2023-05-06,2023-05,3,151.36,0,454.08,131.68,0,454.08,131.68,Direct,Mobile
ORD0000356,CUST00061,PROD0070,Home & Living,2023-05-02,2023-05,1,75.93,0,75.93,44.8,0,75.93,44.8,Direct,Mobile
ORD0000357,CUST00061,PROD0032,Home & Living,2023-10-20,2023-10,3,43.05,0,129.15,37.45,1,0.0,0.0,Direct,Mobile
ORD0000358,CUST00062,PROD0129,Accessories,2023-04-19,2023-04,1,45.01,0,45.01,13.95,0,45.01,13.95,Paid Social,Mobile
ORD0000359,CUST00062,PROD0099,Home & Living,2023-04-10,2023-04,1,113.39,0.05,107.72,39.86,0,107.72,39.86,Paid Social,Mobile
ORD0000360,CUST00062,PROD0122,Home & Living,2023-12-22,2023-12,3,74.99,0,224.97,89.99,0,224.97,89.99,Paid Social,Mobile
ORD0000361,CUST00062,PROD0153,Accessories,2024-01-23,2024-01,3,85.5,0,256.5,143.64,1,0.0,0.0,Paid Social,Mobile
ORD0000362,CUST00062,PROD0175,Footwear,2024-02-26,2024-02,3,69.53,0,208.59,62.58,0,208.59,62.58,Paid Social,Mobile
ORD0000363,CUST00062,PROD0005,Footwear,2024-03-13,2024-03,3,121.17,0.05,345.33,200.29,0,345.33,200.29,Paid Social,Mobile
ORD0000364,CUST00062,PROD0153,Accessories,2023-07-14,2023-07,2,85.5,0.1,153.9,86.18,0,153.9,86.18,Paid Social,Mobile
ORD0000365,CUST00063,PROD0099,Home & Living,2024-01-27,2024-01,2,113.39,0.05,215.44,79.71,0,215.44,79.71,Paid Social,Mobile
ORD0000366,CUST00063,PROD0048,Home & Living,2023-08-10,2023-08,1,96.14,0.05,91.33,57.54,0,91.33,57.54,Paid Social,Mobile
ORD0000367,CUST00063,PROD0077,Footwear,2024-03-28,2024-03,1,66.48,0.05,63.16,28.42,0,63.16,28.42,Paid Social,Mobile
ORD0000368,CUST00064,PROD0060,Footwear,2023-09-11,2023-09,2,104.31,0.1,187.76,54.45,0,187.76,54.45,Email,Desktop
ORD0000369,CUST00064,PROD0054,Sports,2024-01-14,2024-01,2,142.4,0.1,256.32,128.16,0,256.32,128.16,Email,Desktop
ORD0000370,CUST00064,PROD0180,Sports,2023-05-22,2023-05,1,57.83,0.2,46.26,25.91,0,46.26,25.91,Email,Desktop
ORD0000371,CUST00064,PROD0035,Beauty,2022-10-21,2022-10,2,43.82,0,87.64,50.83,1,0.0,0.0,Email,Desktop
ORD0000372,CUST00064,PROD0043,Footwear,2023-08-16,2023-08,2,62.01,0,124.02,76.89,0,124.02,76.89,Email,Desktop
ORD0000373,CUST00064,PROD0140,Home & Living,2023-12-24,2023-12,2,34.26,0.15,58.24,32.03,0,58.24,32.03,Email,Desktop
ORD0000374,CUST00064,PROD0190,Beauty,2022-12-15,2022-12,2,23.73,0.1,42.71,18.79,0,42.71,18.79,Email,Desktop
ORD0000375,CUST00064,PROD0090,Home & Living,2022-10-20,2022-10,1,99.94,0.2,79.95,50.37,1,0.0,0.0,Email,Desktop
ORD0000376,CUST00064,PROD0034,Clothing,2023-08-11,2023-08,3,108.12,0,324.36,129.74,0,324.36,129.74,Email,Desktop
ORD0000377,CUST00064,PROD0117,Accessories,2023-07-29,2023-07,3,65.2,0.1,176.04,51.05,0,176.04,51.05,Email,Desktop
ORD0000378,CUST00064,PROD0138,Home & Living,2023-05-04,2023-05,1,126.57,0.1,113.91,51.26,1,0.0,0.0,Email,Desktop
ORD0000379,CUST00064,PROD0177,Accessories,2022-10-07,2022-10,1,31.44,0.15,26.72,10.15,1,0.0,0.0,Email,Desktop
ORD0000380,CUST00064,PROD0009,Sports,2023-05-13,2023-05,3,39.16,0.1,105.73,62.38,0,105.73,62.38,Email,Desktop
ORD0000381,CUST00064,PROD0072,Sports,2023-09-02,2023-09,2,81.55,0,163.1,89.7,0,163.1,89.7,Email,Desktop
ORD0000382,CUST00065,PROD0148,Beauty,2023-08-22,2023-08,3,56.54,0,169.62,93.29,0,169.62,93.29,Organic Search,Mobile
